level5_code,level5,kegg,level1_code,level1,level2_code,level2,level3_code,level3,level4_code,level4
G03GB02,Clomifene [DG:DG00474],D07726  Clomifene (INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03G,gonadotropins and other ovulation stimulants,G03GB,"ovulation stimulants, synthetic"
G03GB02,Clomifene [DG:DG00474],D00962  Clomiphene citrate (USP),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03G,gonadotropins and other ovulation stimulants,G03GB,"ovulation stimulants, synthetic"
G03GB03,Epimestrol,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03G,gonadotropins and other ovulation stimulants,G03GB,"ovulation stimulants, synthetic"
G03GB03,Epimestrol,D04021  Epimestrol (USAN/INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03G,gonadotropins and other ovulation stimulants,G03GB,"ovulation stimulants, synthetic"
G03HA01,Cyproterone [DG:DG00475],NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03H,antiandrogens,G03HA,"antiandrogens, plain"
G03HA01,Cyproterone [DG:DG00475],D07766  Cyproterone (INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03H,antiandrogens,G03HA,"antiandrogens, plain"
G03HA01,Cyproterone [DG:DG00475],D01368  Cyproterone acetate (JAN/USAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03H,antiandrogens,G03HA,"antiandrogens, plain"
G03HB01,Cyproterone and estrogen,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03H,antiandrogens,G03HB,antiandrogens and estrogens
G03XA01,Danazol,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XA,antigonadotropins and similar agents
G03XA01,Danazol,D00289  Danazol (JP17/USP/INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XA,antigonadotropins and similar agents
G03XA02,Gestrinone,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XA,antigonadotropins and similar agents
G03XA02,Gestrinone,D04317  Gestrinone (USAN/INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XA,antigonadotropins and similar agents
G03XB01,Mifepristone,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XB01,Mifepristone,D00585  Mifepristone (JAN/USAN/INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XB02,Ulipristal [DG:DG00459],NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XB02,Ulipristal [DG:DG00459],D09567  Ulipristal (USAN/INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XB02,Ulipristal [DG:DG00459],D09687  Ulipristal acetate (JAN/USAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XB51,"Mifepristone, combinations",NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XB,progesterone receptor modulators
G03XC01,Raloxifene [DG:DG00476],NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC01,Raloxifene [DG:DG00476],D08465  Raloxifene (INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC01,Raloxifene [DG:DG00476],D02217  Raloxifene hydrochloride (JAN/USP),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC01,Raloxifene [DG:DG00476],D10606  Raloxifene hydrochloride hydrate (JAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC02,Bazedoxifene,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC02,Bazedoxifene,D03062  Bazedoxifene acetate (JAN/USAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC03,Lasofoxifene,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC03,Lasofoxifene,D04672  Lasofoxifene tartrate (JAN/USAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC04,Ormeloxifen,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC04,Ormeloxifen,D08301  Ormeloxifene (INN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC05,Ospemifene,NA,G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G03XC05,Ospemifene,D08958  Ospemifene (INN/USAN/BAN),G,genito urinary system and sex hormones,G03,sex hormones and modulators of the genital system,G03X,other sex hormones and modulators of the genital system,G03XC,selective estrogen receptor modulators
G04BA01,Ammonium chloride,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BA,acidifiers
G04BA01,Ammonium chloride,D01139  Ammonium chloride (JAN/USP),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BA,acidifiers
G04BA03,Calcium chloride [DG:DG00137],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BA,acidifiers
G04BA03,Calcium chloride [DG:DG00137],C08130  Calcium chloride anhydrous,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BA,acidifiers
G04BA03,Calcium chloride [DG:DG00137],D02256  Calcium chloride (USP),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BA,acidifiers
G04BD01,Emepronium,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD01,Emepronium,D07224  Emepronium bromide (INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD02,Flavoxate [DG:DG00477],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD02,Flavoxate [DG:DG00477],D07961  Flavoxate (INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD02,Flavoxate [DG:DG00477],D00718  Flavoxate hydrochloride (JP17/USAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD03,Meladrazine,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD03,Meladrazine,D07225  Meladrazine (INN/BAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD04,Oxybutynin [DG:DG00478],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD04,Oxybutynin [DG:DG00478],D00465  Oxybutynin (USAN/INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD04,Oxybutynin [DG:DG00478],D00722  Oxybutynin chloride (USP),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD05,Terodiline,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD05,Terodiline,D01873  Terodiline hydrochloride (JAN/USAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD06,Propiverine [DG:DG00479],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD06,Propiverine [DG:DG00479],D08441  Propiverine (INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD06,Propiverine [DG:DG00479],D01007  Propiverine hydrochloride (JP17),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD07,Tolterodine [DG:DG00480],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD07,Tolterodine [DG:DG00480],D00646  Tolterodine (USAN/INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD07,Tolterodine [DG:DG00480],D01148  Tolterodine tartrate (JAN/USAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD08,Solifenacin [DG:DG00481],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD08,Solifenacin [DG:DG00481],D08522  Solifenacin (INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD08,Solifenacin [DG:DG00481],D01269  Solifenacin succinate (JAN/USAN/INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD09,Trospium,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD09,Trospium,D01103  Trospium chloride (JAN/USAN/INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD10,Darifenacin [DG:DG00482],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD10,Darifenacin [DG:DG00482],D03654  Darifenacin (USAN/INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD10,Darifenacin [DG:DG00482],D01699  Darifenacin hydrobromide (JAN/USAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD11,Fesoterodine [DG:DG00483],NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD11,Fesoterodine [DG:DG00483],D07226  Fesoterodine (INN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD11,Fesoterodine [DG:DG00483],D08923  Fesoterodine fumarate (JAN/USP),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD12,Mirabegron,NA,G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
G04BD12,Mirabegron,D09535  Mirabegron (USAN/JAN),G,genito urinary system and sex hormones,G04,urologicals,G04B,urologicals,G04BD,urinary antispasmodics
