hcpcs_code,hcpcs_description,year,claim_count,total_spending,beneficiary_count,total_annual_spending_per_user,unit_count,average_cost_per_unit,average_beneficiary_cost_share,annual_change_in_average_cost_per_unit
J2690,"Injection, procainamide hcl, up to 1 gm",2014,814.0,16297.87,382.0,42.664581152,905.0,18.008696133,9.3310209424,NA
J2690,"Injection, procainamide hcl, up to 1 gm",2015,547.0,13431.2,258.0,52.058914729,571.0,23.522241681,11.40872093,NA
J2700,"Injection, oxacillin sodium, up to 250 mg",2011,1174.0,180926.42,366.0,494.33448087,77887.0,2.3229347645,98.865218579,NA
J2700,"Injection, oxacillin sodium, up to 250 mg",2012,822.0,126716.44,332.0,381.6760241,50358.0,2.516312006,76.250692771,NA
J2700,"Injection, oxacillin sodium, up to 250 mg",2013,1192.0,162424.78,404.0,402.04153465,74650.0,2.1758175486,81.550049505,NA
J2700,"Injection, oxacillin sodium, up to 250 mg",2014,454.0,87212.23,54.0,1615.0412963,48206.0,1.8091571589,330.05555556,NA
J2700,"Injection, oxacillin sodium, up to 250 mg",2015,209.0,49352.87,30.0,1645.0956667,28132.0,1.7543320773,337.33333333,NA
J2704,"Injection, propofol, 10 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J2704,"Injection, propofol, 10 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J2704,"Injection, propofol, 10 mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J2704,"Injection, propofol, 10 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J2704,"Injection, propofol, 10 mg",2015,39710.0,57660.22,23544.0,2.4490409446,490806.0,0.1174806746,0.5119074924,NA
J2710,"Injection, neostigmine methylsulfate, up to 0.5 mg",2011,22.0,178.95,20.0,8.9475,132.0,1.3556818182000001,4.7855,NA
J2710,"Injection, neostigmine methylsulfate, up to 0.5 mg",2012,14.0,98.03,14.0,7.0021428571,130.0,0.7540769231,3.2971428571,NA
J2710,"Injection, neostigmine methylsulfate, up to 0.5 mg",2013,13.0,51.63,12.0,4.3025,70.0,0.7375714286,2.0608333333,NA
J2710,"Injection, neostigmine methylsulfate, up to 0.5 mg",2014,23.0,221.87,20.0,11.0935,28.0,7.9239285714,4.051,NA
J2710,"Injection, neostigmine methylsulfate, up to 0.5 mg",2015,32.0,323.65,32.0,10.1140625,61.0,5.3057377049,3.89625,NA
J2720,"Injection, protamine sulfate, per 10 mg",2011,145.0,244.14,144.0,1.6954166667,328.0,0.7443292683,0.4652777778,NA
J2720,"Injection, protamine sulfate, per 10 mg",2012,202.0,167.87,182.0,0.9223626374,304.0,0.5522039474,0.1874175824,NA
J2720,"Injection, protamine sulfate, per 10 mg",2013,335.0,504.59,294.0,1.716292517,622.0,0.8112379421,0.3567346939,NA
J2720,"Injection, protamine sulfate, per 10 mg",2014,432.0,791.22,298.0,2.6551006711,786.5,1.0060012715,0.5470134228,NA
J2720,"Injection, protamine sulfate, per 10 mg",2015,628.0,1183.48,415.0,2.8517590361,1120.0,1.0566785714,0.6024578313,NA
J2724,"Injection, protein c concentrate, intravenous, human, 10 iu",2011,25.0,710.59,16.0,44.411875,100.0,7.1059,8.88375,NA
J2724,"Injection, protein c concentrate, intravenous, human, 10 iu",2012,NA,NA,NA,NA,NA,NA,NA,NA
J2724,"Injection, protein c concentrate, intravenous, human, 10 iu",2013,NA,NA,NA,NA,NA,NA,NA,NA
J2724,"Injection, protein c concentrate, intravenous, human, 10 iu",2014,15.0,17788.88,11.0,1617.1709091,1257.0,14.15185362,302.11090909,NA
J2724,"Injection, protein c concentrate, intravenous, human, 10 iu",2015,147.0,117205.86,57.0,2056.2431579,7928.0,14.783786579,194.60526316,NA
J2730,"Injection, pralidoxime chloride, up to 1 gm",2011,256.0,23077.43,98.0,235.48397959,257.0,89.795447471,49.429081633,NA
J2730,"Injection, pralidoxime chloride, up to 1 gm",2012,93.0,12556.36,64.0,196.193125,155.0,81.008774194,39.1584375,NA
J2730,"Injection, pralidoxime chloride, up to 1 gm",2013,208.0,19163.48,198.0,96.785252525,229.0,83.683318777,18.877020202,NA
J2730,"Injection, pralidoxime chloride, up to 1 gm",2014,116.0,11654.7,108.0,107.91388889,140.0,83.247857143,21.057685185,NA
J2730,"Injection, pralidoxime chloride, up to 1 gm",2015,25.0,2236.0,24.0,93.166666667,27.0,82.814814815,20.232083333,NA
J2760,"Injection, phentolamine mesylate, up to 5 mg",2011,2600.0,146118.86,1434.0,101.89599721,3138.0,46.564327597,22.674051604,NA
J2760,"Injection, phentolamine mesylate, up to 5 mg",2012,2619.0,141074.95,1596.0,88.392825815,2837.0,49.726806486,19.742468672,NA
J2760,"Injection, phentolamine mesylate, up to 5 mg",2013,2028.0,175891.12,1157.0,152.02343993,2096.0,83.917519084,33.081573034,NA
J2760,"Injection, phentolamine mesylate, up to 5 mg",2014,1203.0,115057.53,807.0,142.57438662,1325.5,86.803115805,30.762874845,NA
J2760,"Injection, phentolamine mesylate, up to 5 mg",2015,864.0,108820.14,774.0,140.59449612,905.0,120.24324862,29.754547804,NA
J2765,"Injection, metoclopramide hcl, up to 10 mg",2011,24253.0,15692.03,6970.0,2.2513672884,30604.6,0.5127343602,0.6098809182,NA
J2765,"Injection, metoclopramide hcl, up to 10 mg",2012,13481.0,8484.3,4792.0,1.7705133556,17257.5,0.4916297262,0.5936352254,NA
J2765,"Injection, metoclopramide hcl, up to 10 mg",2013,15813.0,16348.49,4680.0,3.493267094,24152.0,0.6769000497,1.0600641026,NA
J2765,"Injection, metoclopramide hcl, up to 10 mg",2014,14587.0,19417.42,4344.0,4.4699401473,22295.0,0.870931599,1.3811510129,NA
J2765,"Injection, metoclopramide hcl, up to 10 mg",2015,12222.0,17797.08,4100.0,4.3407512195,18292.0,0.9729433632,1.8001243902,NA
J2770,"Injection, quinupristin/dalfopristin, 500 mg (150/350)",2011,122.0,160927.35,102.0,1577.7191176,1070.0,150.39939252,313.51696078,NA
J2770,"Injection, quinupristin/dalfopristin, 500 mg (150/350)",2012,231.0,73275.91,206.0,355.70830097,427.0,171.6063466,70.911407767,NA
J2770,"Injection, quinupristin/dalfopristin, 500 mg (150/350)",2013,275.0,108789.31,243.0,447.69263374,595.0,182.83917647,95.326378601,NA
J2770,"Injection, quinupristin/dalfopristin, 500 mg (150/350)",2014,390.0,168063.29,313.0,536.94341853,799.0,210.34204005,104.30498403,NA
J2770,"Injection, quinupristin/dalfopristin, 500 mg (150/350)",2015,366.0,208568.72,329.0,633.9474772,767.0,271.92792699,126.56647416,NA
J2778,"Injection, ranibizumab, 0.1 mg",2011,671869.0,1427995770.4,132433.0,10782.778993,3531794.5,404.32583786,2163.6394363,NA
J2778,"Injection, ranibizumab, 0.1 mg",2012,605711.0,1268139093.4,135259.0,9375.6355837,3175185.3,399.39057837,1880.3747072,NA
J2778,"Injection, ranibizumab, 0.1 mg",2013,678511.0,1352411992.7,143516.0,9423.4231213,3445947.5,392.4644797,1913.6089945,NA
J2778,"Injection, ranibizumab, 0.1 mg",2014,674502.0,1331353225.7,141615.0,9401.2161544,3412639.5,390.12419147,1916.7463254,NA
J2778,"Injection, ranibizumab, 0.1 mg",2015,573796.0,1150132914.7,119657.0,9611.915013,2969980.0,387.2527474,1958.9615854,-0.007360333
J2780,"Injection, ranitidine hydrochloride, 25 mg",2011,215301.0,388657.77,41100.0,9.4563934306,449799.0,0.8640698845,1.9250586375,NA
J2780,"Injection, ranitidine hydrochloride, 25 mg",2012,153122.0,324958.32,30044.0,10.816080415,324427.0,1.0016377182,2.1909689123,NA
J2780,"Injection, ranitidine hydrochloride, 25 mg",2013,158401.0,405967.03,27456.0,14.786095207,327626.0,1.2391172557,3.0365588578,NA
J2780,"Injection, ranitidine hydrochloride, 25 mg",2014,169031.0,399317.93,29029.0,13.755827965,348639.0,1.1453621941,2.8335523098,NA
J2780,"Injection, ranitidine hydrochloride, 25 mg",2015,162028.0,353517.13,26714.0,13.233403085,334325.0,1.0574056083,2.7337268848,-0.076793687
J2783,"Injection, rasburicase, 0.5 mg",2011,898.0,2981089.16,532.0,5603.5510526,15873.0,187.80880489,1046.045282,NA
J2783,"Injection, rasburicase, 0.5 mg",2012,1244.0,5458547.57,753.0,7249.067158,27241.0,200.3798528,1304.2508499,NA
J2783,"Injection, rasburicase, 0.5 mg",2013,1543.0,7239700.46,898.0,8062.0272383,34963.0,207.06748448,1492.578853,NA
J2783,"Injection, rasburicase, 0.5 mg",2014,1562.0,7431318.05,967.0,7684.920424,34901.0,212.92564826,1443.2908376,NA
J2783,"Injection, rasburicase, 0.5 mg",2015,1659.0,8065692.07,1015.0,7946.4946502,36393.0,221.62756766,1516.4581773,NA
J2785,"Injection, regadenoson, 0.1 mg",2011,1024331.0,203688747.44,1008859.0,201.90011433,3928833.0,51.844592895,40.64708538,NA
J2785,"Injection, regadenoson, 0.1 mg",2012,1102686.0,223378057.39,1086344.0,205.62368586,4259068.4,52.44763324,41.27081001,NA
J2785,"Injection, regadenoson, 0.1 mg",2013,1170944.0,239785679.09,1153850.0,207.8135625,4542406.0,52.788253426,42.242313421,NA
J2785,"Injection, regadenoson, 0.1 mg",2014,574828.0,116992247.34,568618.0,205.74840638,2249420.5,52.009949825,42.274283561,NA
J2785,"Injection, regadenoson, 0.1 mg",2015,573545.0,116868928.74,567376.0,205.98144571,2249027.4,51.964208502,42.258902421,-8.79473e-4
J2788,"Injection, rho d immune globulin, human, minidose, 50 micrograms (250 i.u.)",2011,43.0,3332.34,42.0,79.341428571,118.0,28.240169492,16.542142857,NA
J2788,"Injection, rho d immune globulin, human, minidose, 50 micrograms (250 i.u.)",2012,44.0,1232.05,43.0,28.652325581,49.0,25.143877551,6.1951162791,NA
J2788,"Injection, rho d immune globulin, human, minidose, 50 micrograms (250 i.u.)",2013,36.0,815.9,36.0,22.663888889,36.0,22.663888889,5.2711111111,NA
J2788,"Injection, rho d immune globulin, human, minidose, 50 micrograms (250 i.u.)",2014,21.0,278.21,21.0,13.248095238,21.0,13.248095238,3.59,NA
J2788,"Injection, rho d immune globulin, human, minidose, 50 micrograms (250 i.u.)",2015,14.0,464.73,13.0,35.748461538,19.0,24.459473684,7.2676923077,NA
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",2011,1307.0,114325.59,1190.0,96.07192437,1357.0,84.248776713,22.525084034,NA
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",2012,1289.0,107342.07,1161.0,92.456563307,1304.0,82.317538344,21.709732989,NA
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",2013,1376.0,109303.55,1250.0,87.44284,1400.0,78.073964286,20.521512,NA
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",2014,515.0,42439.26,492.0,86.258658537,515.0,82.406330097,22.094349593,NA
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",2015,453.0,36556.16,427.0,85.611615925,453.0,80.697924945,22.037798595,NA
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",2011,161.0,44664.13,120.0,372.20108333,8896.0,5.0206980665,76.926916667,NA
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",2012,205.0,41125.16,171.0,240.4980117,8072.0,5.0947918731,49.130877193,NA
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",2013,250.0,33845.37,222.0,152.45662162,7039.0,4.8082639579,32.010945946,NA
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",2014,278.0,22058.31,251.0,87.881713147,4710.0,4.6832929936,18.533784861,NA
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",2015,315.0,23032.55,289.0,79.697404844,4912.0,4.6890370521,18.867508651,NA
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",2011,1050.0,3243799.55,357.0,9086.2732493,170654.0,19.008048742,1800.2852661,NA
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",2012,886.0,2387466.67,326.0,7323.5173926,140297.0,17.017232514,1463.1021166,NA
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",2013,715.0,2089443.85,247.0,8459.2868421,114702.0,18.216280884,1710.9936437,NA
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",2014,584.0,1937412.77,208.0,9314.4844712,105011.0,18.449617373,1836.3623077,NA
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",2015,431.0,1429247.23,162.0,8822.5137654,76945.0,18.574920138,1747.4219136,NA
J2794,"Injection, risperidone, long acting, 0.5 mg",2011,30413.0,13848563.0,4091.0,3385.1290638,2890313.5,4.7913705555,707.25230262,NA
J2794,"Injection, risperidone, long acting, 0.5 mg",2012,22328.0,11032723.07,3336.0,3307.1711841,2144999.5,5.1434618376,682.24030576,NA
J2794,"Injection, risperidone, long acting, 0.5 mg",2013,20174.0,10072276.29,2918.0,3451.7739171,1816533.0,5.5447802435,717.11321796,NA
J2794,"Injection, risperidone, long acting, 0.5 mg",2014,17029.0,8974450.36,2391.0,3753.429678,1532171.5,5.8573406175,782.80738603,NA
J2794,"Injection, risperidone, long acting, 0.5 mg",2015,14037.0,7877652.48,2032.0,3876.7974803,1222776.5,6.4424303869,816.63303642,NA
J2795,"Injection, ropivacaine hydrochloride, 1 mg",2011,8174.0,8903.43,4380.0,2.0327465753,117967.5,0.0754735838,0.4349178082,NA
J2795,"Injection, ropivacaine hydrochloride, 1 mg",2012,8069.0,6113.57,4762.0,1.2838240235,117700.0,0.0519419711,0.2861780764,NA
J2795,"Injection, ropivacaine hydrochloride, 1 mg",2013,4707.0,7071.98,2954.0,2.3940352065,72589.0,0.0974249542,0.5065538253,NA
J2795,"Injection, ropivacaine hydrochloride, 1 mg",2014,5208.0,8199.05,3185.0,2.5742700157,72644.2,0.1128658585,0.5391962323,NA
J2795,"Injection, ropivacaine hydrochloride, 1 mg",2015,7085.0,9653.01,4318.0,2.2355280222,99223.6,0.097285424,0.4937725799,NA
J2796,"Injection, romiplostim, 10 micrograms",2011,40228.0,77640194.1,2299.0,33771.2893,1696808.8,45.756595616,6752.6742845,NA
J2796,"Injection, romiplostim, 10 micrograms",2012,47374.0,97171670.42,2767.0,35118.059422,2052678.5,47.338962443,7011.1034803,NA
J2796,"Injection, romiplostim, 10 micrograms",2013,53238.0,114344638.19,3121.0,36637.179811,2301961.5,49.67269791,7390.6436142,NA
J2796,"Injection, romiplostim, 10 micrograms",2014,59861.0,135034250.89,3509.0,38482.260157,2608335.0,51.77028675,7789.2691251,NA
J2796,"Injection, romiplostim, 10 micrograms",2015,65064.0,158846367.63,3774.0,42089.65756,2875513.3,55.241047791,8511.1226365,NA
J2800,"Injection, methocarbamol, up to 10 ml",2011,2508.0,78051.3,1519.0,51.383344305,2921.2,26.718916883,13.842942725,NA
J2800,"Injection, methocarbamol, up to 10 ml",2012,1931.0,58979.54,1216.0,48.502911184,2116.0,27.873128544,11.014950658,NA
J2800,"Injection, methocarbamol, up to 10 ml",2013,2489.0,84493.89,1389.0,60.830734341,2639.0,32.017389163,14.151180706,NA
J2800,"Injection, methocarbamol, up to 10 ml",2014,2821.0,104690.83,1384.0,75.643663295,2947.0,35.524543604,16.66591763,NA
J2800,"Injection, methocarbamol, up to 10 ml",2015,2332.0,108777.48,1117.0,97.383598926,2460.0,44.218487805,21.266472695,NA
J2805,"Injection, sincalide, 5 micrograms",2011,52218.0,3918667.07,51798.0,75.652864396,53629.0,73.069926159,15.19320495,NA
J2805,"Injection, sincalide, 5 micrograms",2012,10597.0,759516.49,10552.0,71.978439158,10650.0,71.316102347,15.032748294,NA
J2805,"Injection, sincalide, 5 micrograms",2013,9082.0,602127.64,9046.0,66.562860933,9125.0,65.986590685,13.887521556,NA
J2805,"Injection, sincalide, 5 micrograms",2014,6034.0,486698.19,6014.0,80.927534087,6069.9,80.182241882,16.940073163,NA
J2805,"Injection, sincalide, 5 micrograms",2015,7020.0,583100.27,7001.0,83.288140266,7084.8,82.302996556,17.41307956,0.0264491816
J2810,"Injection, theophylline, per 40 mg",2011,25.0,178.44,25.0,7.1376,27.0,6.6088888889,1.428,NA
J2810,"Injection, theophylline, per 40 mg",2012,36.0,307.81,33.0,9.3275757576,42.0,7.3288095238,1.8712121212,NA
J2810,"Injection, theophylline, per 40 mg",2013,61.0,16.15,49.0,0.3295918367,69.0,0.234057971,0.0720408163,NA
J2810,"Injection, theophylline, per 40 mg",2014,15.0,6.72,13.0,0.5169230769,24.0,0.28,0.1230769231,NA
J2810,"Injection, theophylline, per 40 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J2820,"Injection, sargramostim (gm-csf), 50 mcg",2011,76943.0,19821456.11,5793.0,3421.6219765,817346.0,24.250997876,690.48566028,NA
J2820,"Injection, sargramostim (gm-csf), 50 mcg",2012,53255.0,14288479.49,4251.0,3361.2043025,542823.0,26.32253882,677.44220419,NA
J2820,"Injection, sargramostim (gm-csf), 50 mcg",2013,41500.0,11958442.44,3393.0,3524.4451636,425570.0,28.0998248,718.33817566,NA
J2820,"Injection, sargramostim (gm-csf), 50 mcg",2014,29004.0,9228817.78,2449.0,3768.4025235,299154.0,30.84972215,768.869706,NA
J2820,"Injection, sargramostim (gm-csf), 50 mcg",2015,24933.0,7902937.87,1973.0,4005.543776,250680.0,31.526000758,819.84652306,NA
J2850,"Injection, secretin, synthetic, human, 1 microgram",2011,1061.0,394439.37,983.0,401.26080366,14501.0,27.200839252,80.415981689,NA
J2850,"Injection, secretin, synthetic, human, 1 microgram",2012,705.0,264886.24,657.0,403.17540335,9825.0,26.960431552,80.797656012,NA
J2850,"Injection, secretin, synthetic, human, 1 microgram",2013,566.0,189658.08,539.0,351.87027829,6988.0,27.140538065,71.287105751,NA
J2850,"Injection, secretin, synthetic, human, 1 microgram",2014,393.0,188573.91,375.0,502.86376,6216.0,30.336858108,102.21037333,NA
J2850,"Injection, secretin, synthetic, human, 1 microgram",2015,700.0,395504.48,640.0,617.97575,11611.0,34.062912755,125.73123438,NA
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",2011,106620.0,8342209.83,17805.0,468.53186352,1912145.5,4.3627484572,100.23832968,NA
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",2012,109165.0,4892224.04,17900.0,273.30860559,1874737.5,2.6095514919,59.951325698,NA
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",2013,96253.0,2469094.41,15845.0,155.82798422,1574661.5,1.5680159895,34.946153361,NA
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",2014,42913.0,1066422.41,6392.0,166.83704787,422640.0,2.5232406067,36.133139862,NA
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",2015,32897.0,834938.1,5086.0,164.16399921,322116.0,2.5920416868,36.342223751,0.0272669519
J2920,"Injection, methylprednisolone sodium succinate, up to 40 mg",2011,95789.0,339678.27,51178.0,6.6371931299,180641.1,1.8804041273,1.5044538669,NA
J2920,"Injection, methylprednisolone sodium succinate, up to 40 mg",2012,91231.0,300096.77,49393.0,6.0756943292,152312.0,1.9702766033,1.3566331262,NA
J2920,"Injection, methylprednisolone sodium succinate, up to 40 mg",2013,88798.0,252075.76,46868.0,5.3784193906,142922.7,1.7637209485,1.2266211488,NA
J2920,"Injection, methylprednisolone sodium succinate, up to 40 mg",2014,88364.0,239835.93,46116.0,5.200709732,132169.1,1.8146142328,1.1971873103,NA
J2920,"Injection, methylprednisolone sodium succinate, up to 40 mg",2015,88266.0,298762.69,45994.0,6.4956883507,133082.2,2.2449485356,1.4779116841,0.237149194
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",2011,210490.0,978942.5,119182.0,8.2138452116,372807.7,2.6258644872,1.9142944404,NA
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",2012,199882.0,913842.08,116635.0,7.8350587731,321594.9,2.8415938188,1.8001388947999999,NA
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",2013,203478.0,859910.97,118418.0,7.2616576027,330111.7,2.6049090959,1.7257526727,NA
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",2014,205791.0,861183.95,119762.0,7.1907946594,324326.5,2.6552993665,1.6897305489,NA
J2930,"Injection, methylprednisolone sodium succinate, up to 125 mg",2015,226061.0,1137996.98,134590.0,8.4552862768,347889.4,3.2711458872,1.9841867152,0.2319311067
J2993,"Injection, reteplase, 18.1 mg",2011,218.0,517605.48,208.0,2488.4878846,363.0,1425.9104132,463.98168269,NA
J2993,"Injection, reteplase, 18.1 mg",2012,28.0,75379.21,25.0,3015.1684,152.0,495.91585526,602.606,NA
J2993,"Injection, reteplase, 18.1 mg",2013,17.0,40388.06,17.0,2375.7682353,18.0,2243.7811111,479.79647059,NA
J2993,"Injection, reteplase, 18.1 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J2993,"Injection, reteplase, 18.1 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J2997,"Injection, alteplase recombinant, 1 mg",2011,77025.0,20666323.55,49739.0,415.49535676,519345.9,39.792984887,80.508779027,NA
J2997,"Injection, alteplase recombinant, 1 mg",2012,81928.0,25001727.44,53227.0,469.71889154,556287.0,44.943936206,90.561763954,NA
J2997,"Injection, alteplase recombinant, 1 mg",2013,81040.0,31015388.75,54041.0,573.92329435,591927.2,52.397302827,109.78739716,NA
